,crn,date,subj,sub_num,course,location,section,description,instructor,credit
3775,25451,"4:10 - 5:00 PM, MTWR",EXB,106,EXB 106,SCILEC 123,001,Human Gross Anatomy,"Gross, D",4.0
3776,25452,TBA,EXB,106L,EXB 106L,TBA,001,Human Gross Anatomy Lab,"Gross, D",3.0
3777,25452,"7:00 - 9:50 AM, TR",EXB,106L,EXB 106L,HARING 1262,001,Human Gross Anatomy Lab,"Gross, D",3.0
3778,25453,TBA,EXB,106L,EXB 106L,TBA,002,Human Gross Anatomy Lab,"Gross, D",3.0
3779,25453,"10:00 - 12:50 PM, TR",EXB,106L,EXB 106L,HARING 1262,002,Human Gross Anatomy Lab,"Gross, D",3.0
3780,25454,TBA,EXB,106L,EXB 106L,TBA,003,Human Gross Anatomy Lab,"Gross, D",3.0
3781,25454,"1:10 - 4:00 PM, TR",EXB,106L,EXB 106L,HARING 1262,003,Human Gross Anatomy Lab,"Gross, D",3.0
3782,25455,"5:10 - 8:00 PM, TR",EXB,106L,EXB 106L,HARING 1262,004,Human Gross Anatomy Lab,"Gross, D",3.0
3783,25455,TBA,EXB,106L,EXB 106L,TBA,004,Human Gross Anatomy Lab,"Gross, D",3.0
3784,25456,TBA,EXB,106L,EXB 106L,TBA,005,Human Gross Anatomy Lab,"Gross, D",3.0
3785,25456,"8:10 - 11:00 PM, TR",EXB,106L,EXB 106L,HARING 1262,005,Human Gross Anatomy Lab,"Gross, D",3.0
3786,25457,TBA,EXB,106L,EXB 106L,TBA,006,Human Gross Anatomy Lab,"Gross, D",3.0
3787,25457,"7:00 - 9:50 AM, WF",EXB,106L,EXB 106L,HARING 1262,006,Human Gross Anatomy Lab,"Gross, D",3.0
3788,25458,TBA,EXB,106L,EXB 106L,TBA,007,Human Gross Anatomy Lab,"Gross, D",3.0
3789,25458,"10:00 - 12:50 PM, WF",EXB,106L,EXB 106L,HARING 1262,007,Human Gross Anatomy Lab,"Gross, D",3.0
3790,25459,"1:10 - 4:00 PM, WF",EXB,106L,EXB 106L,HARING 1262,008,Human Gross Anatomy Lab,"Gross, D",3.0
3791,25459,TBA,EXB,106L,EXB 106L,TBA,008,Human Gross Anatomy Lab,"Gross, D",3.0
3792,25460,"5:10 - 8:00 PM, WF",EXB,106L,EXB 106L,HARING 1262,009,Human Gross Anatomy Lab,"Gross, D",3.0
3793,25460,TBA,EXB,106L,EXB 106L,TBA,009,Human Gross Anatomy Lab,"Gross, D",3.0
3794,25461,"8:10 - 11:00 PM, WF",EXB,106L,EXB 106L,HARING 1262,010,Human Gross Anatomy Lab,"Gross, D",3.0
3795,25461,TBA,EXB,106L,EXB 106L,TBA,010,Human Gross Anatomy Lab,"Gross, D",3.0
3796,44219,"10:00 - 12:50 PM, R",FMS,127,FMS 127,CRUESS 1003,001,Film Theory,"Fallon, K",4.0
3797,44219,"6:10 - 9:00 PM, R",FMS,127,FMS 127,CRUESS 1003,001,Film Theory,"Fallon, K",4.0
3798,26009,TBA,FST,003V,FST 003V,ONLINE,001,Intro to Brewing & Beer,"Fox, G",3.0
3799,26009,TBA,FST,003V,FST 003V,ONLINE,001,Intro to Brewing & Beer,"Fox, G",3.0
3800,45054,"1:30 - 2:50 PM, TR",FST,010,FST 010,CALIFO 1100,001,"Food, Folklore, & Health","Lungu, B",3.0
3801,26056,"3:10 - 4:00 PM, M",FST,100B,FST 100B,OLSON 147,A01,Food Properties,"German, J",4.0
3802,26056,"9:00 - 9:50 AM, MWF",FST,100B,FST 100B,SOCSCI 1100,A01,Food Properties,"German, J",4.0
3803,26057,"3:10 - 4:00 PM, T",FST,100B,FST 100B,OLSON 223,A02,Food Properties,"German, J",4.0
3804,26057,"9:00 - 9:50 AM, MWF",FST,100B,FST 100B,SOCSCI 1100,A02,Food Properties,"German, J",4.0
3805,26058,"9:00 - 9:50 AM, MWF",FST,100B,FST 100B,SOCSCI 1100,A03,Food Properties,"German, J",4.0
3806,26058,"3:10 - 4:00 PM, W",FST,100B,FST 100B,OLSON 205,A03,Food Properties,"German, J",4.0
3807,26059,"9:00 - 9:50 AM, MWF",FST,100B,FST 100B,SOCSCI 1100,A04,Food Properties,"German, J",4.0
3808,26059,"3:10 - 4:00 PM, R",FST,100B,FST 100B,WELLMN 1,A04,Food Properties,"German, J",4.0
3809,26060,"9:00 - 9:50 AM, MWF",FST,100B,FST 100B,SOCSCI 1100,A05,Food Properties,"German, J",4.0
3810,26060,"12:10 - 1:00 PM, F",FST,100B,FST 100B,CRUESS 107,A05,Food Properties,"German, J",4.0
3811,26062,"6:10 - 7:00 PM, W",FST,100C,FST 100C,WELLMN 235,001,Food Physical Chemistry,"Dungan, S",4.0
3812,26062,"5:10 - 6:30 PM, TR",FST,100C,FST 100C,WELLMN 229,001,Food Physical Chemistry,"Dungan, S",4.0
3813,26063,"9:00 - 11:50 AM, T",FST,101B,FST 101B,RMISEN,A01,Food Properties Lab,"Slupsky, C",2.0
3814,26063,"1:10 - 2:00 PM, M",FST,101B,FST 101B,RMISEN,A01,Food Properties Lab,"Slupsky, C",2.0
3815,26064,"1:10 - 2:00 PM, M",FST,101B,FST 101B,RMISEN,A02,Food Properties Lab,"Slupsky, C",2.0
3816,26064,"2:10 - 5:00 PM, W",FST,101B,FST 101B,RMISEN,A02,Food Properties Lab,"Slupsky, C",2.0
3817,26065,"9:00 - 11:50 AM, R",FST,101B,FST 101B,RMISEN,A03,Food Properties Lab,"Slupsky, C",2.0
3818,26065,"1:10 - 2:00 PM, M",FST,101B,FST 101B,RMISEN,A03,Food Properties Lab,"Slupsky, C",2.0
3819,26071,"11:00 - 11:50 AM, F",FST,103,FST 103,HUTCH 115,A01,Food Analysis,"Mitchell, A",4.0
3820,26071,"11:00 - 11:50 AM, MW",FST,103,FST 103,WELLMN 202,A01,Food Analysis,"Mitchell, A",4.0
3821,26071,"9:00 - 11:50 AM, T",FST,103,FST 103,RMISOU 1220,A01,Food Analysis,"Mitchell, A",4.0
3822,26072,"2:10 - 5:00 PM, T",FST,103,FST 103,RMISOU 1220,A02,Food Analysis,"Mitchell, A",4.0
3823,26072,"11:00 - 11:50 AM, F",FST,103,FST 103,HUTCH 115,A02,Food Analysis,"Mitchell, A",4.0
3824,26072,"11:00 - 11:50 AM, MW",FST,103,FST 103,WELLMN 202,A02,Food Analysis,"Mitchell, A",4.0
3825,26073,"11:00 - 11:50 AM, MW",FST,103,FST 103,WELLMN 202,A03,Food Analysis,"Mitchell, A",4.0
3826,26073,"11:00 - 11:50 AM, F",FST,103,FST 103,HUTCH 115,A03,Food Analysis,"Mitchell, A",4.0
3827,26073,"9:00 - 11:50 AM, R",FST,103,FST 103,RMISOU 1220,A03,Food Analysis,"Mitchell, A",4.0
3828,26075,"2:10 - 5:00 PM, W",FST,103,FST 103,RMISOU 1220,A05,Food Analysis,"Mitchell, A",4.0
3829,26075,"11:00 - 11:50 AM, F",FST,103,FST 103,HUTCH 115,A05,Food Analysis,"Mitchell, A",4.0
3830,26075,"11:00 - 11:50 AM, MW",FST,103,FST 103,WELLMN 202,A05,Food Analysis,"Mitchell, A",4.0
3831,26076,"10:00 - 10:50 AM, MWF",FST,104,FST 104,CHEM 179,001,Food Microbiology,"Marco, M",3.0
3832,45366,"12:10 - 1:00 PM, MWF",FST,114,FST 114,OLSON 207,001,Fermented Foods,"Mills, D",4.0
3833,26077,"12:30 - 2:00 PM, TR",FST,127,FST 127,RMISEN,A01,Sensory Eval of Foods,"Guinard, J",4.0
3834,26077,"2:10 - 5:00 PM, T",FST,127,FST 127,RMISEN,A01,Sensory Eval of Foods,"Guinard, J",4.0
3835,26078,"12:30 - 2:00 PM, TR",FST,127,FST 127,RMISEN,A02,Sensory Eval of Foods,"Guinard, J",4.0
3836,26078,"2:10 - 5:00 PM, R",FST,127,FST 127,RMISEN,A02,Sensory Eval of Foods,"Guinard, J",4.0
3837,26190,"9:00 - 9:50 AM, W",FST,203,FST 203,WELLMN 7,001,Food Processing,"Nitin, N",4.0
3838,26190,"12:10 - 1:30 PM, TR",FST,203,FST 203,HART 1120,001,Food Processing,"Nitin, N",4.0
3839,26191,"3:10 - 4:00 PM, TR",FST,211,FST 211,YOUNG 184,001,Lipids: Chem & Nutrition,"German, J",3.0
3840,26193,"10:30 - 11:50 AM, TR",FST,228,FST 228,SOCSCI 80,001,Sustainable Food Systems,"Simmons,Spang",3.0
3841,26194,"4:10 - 5:00 PM, W",FST,290,FST 290,OLSON 205,002,Seminar,"Boundy-Mills,Mills",1.0
3842,26231,"4:10 - 5:00 PM, M",FST,291,FST 291,BAINER 1134,001,Advanced Seminar,"Boundy-Mills,Mills",1.0
3843,26000,"12:10 - 1:30 PM, TR",FSM,122,FSM 122,GROVE 1309,001,Systems Management,"Frank, J",3.0
3844,25611,"6:10 - 9:00 PM, M",FOR,201B,FOR 201B,OFFCAM,001,Forensic Science-B,The Staff,3.0
3845,25612,"6:10 - 9:00 PM, W",FOR,208,FOR 208,OFFCAM,001,Forensic Toxicology,"Triebold, C",3.0
3846,25614,"6:00 - 9:00 PM, R",FOR,268,FOR 268,OFFCAM,001,Forensic Statistics,"Miller, B",3.0
3847,25615,"6:10 - 9:00 PM, T",FOR,276,FOR 276,OFFCAM,001,Population Genetics,"Rodzen, J",3.0
3848,25616,"4:10 - 5:30 PM, MW",FOR,278,FOR 278,OLSON 147,001,Molecular Techniques,"Parker, G",3.0
3849,25617,"5:00 - 6:00 PM, T",FOR,290,FOR 290,OFFCAM,001,Seminar in Forensics,The Staff,1.0
3850,25693,"9:00 - 9:50 AM, MTWRF",FRE,001,FRE 001,WELLMN 233,001,Elementary French,"Simon, J",5.0
3851,25693,TBA,FRE,001,FRE 001,TBA,001,Elementary French,"Simon, J",5.0
3852,25694,TBA,FRE,001,FRE 001,TBA,002,Elementary French,"Simon, J",5.0
3853,25694,"10:00 - 10:50 AM, MTWRF",FRE,001,FRE 001,HART 1116,002,Elementary French,"Simon, J",5.0
3854,25695,TBA,FRE,001,FRE 001,TBA,003,Elementary French,"Simon, J",5.0
3855,25695,"11:00 - 11:50 AM, MTWRF",FRE,001,FRE 001,OLSON 267,003,Elementary French,"Simon, J",5.0
3856,25696,"8:00 - 8:50 AM, MTWRF",FRE,002,FRE 002,WELLMN 123,001,Elementary French,"Simon, J",5.0
3857,25696,TBA,FRE,002,FRE 002,TBA,001,Elementary French,"Simon, J",5.0
3858,25697,"9:00 - 9:50 AM, MTWRF",FRE,002,FRE 002,HART 1128,002,Elementary French,"Simon, J",5.0
3859,25697,TBA,FRE,002,FRE 002,TBA,002,Elementary French,"Simon, J",5.0
3860,25698,"10:00 - 10:50 AM, MTWRF",FRE,002,FRE 002,WELLMN 127,003,Elementary French,"Simon, J",5.0
3861,25698,TBA,FRE,002,FRE 002,TBA,003,Elementary French,"Simon, J",5.0
3862,25699,"11:00 - 11:50 AM, MTWRF",FRE,002,FRE 002,OLSON 141,004,Elementary French,"Simon, J",5.0
3863,25699,TBA,FRE,002,FRE 002,TBA,004,Elementary French,"Simon, J",5.0
3864,25700,"11:00 - 11:50 AM, MTWRF",FRE,003,FRE 003,WELLMN 203,001,Elementary French,"Simon, J",5.0
3865,25700,TBA,FRE,003,FRE 003,TBA,001,Elementary French,"Simon, J",5.0
3866,25701,TBA,FRE,003,FRE 003,TBA,002,Elementary French,"Simon, J",5.0
3867,25701,"12:10 - 1:00 PM, MTWRF",FRE,003,FRE 003,WELLMN 107,002,Elementary French,"Simon, J",5.0
3868,25702,TBA,FRE,021,FRE 021,TBA,001,Intermed French,"Guynn, N",5.0
3869,25702,"9:00 - 9:50 AM, MTWR",FRE,021,FRE 021,WELLMN 109,001,Intermed French,"Guynn, N",5.0
3870,25703,TBA,FRE,022,FRE 022,TBA,001,Intermed French,"Guynn, N",5.0
3871,25703,"10:00 - 10:50 AM, MTWR",FRE,022,FRE 022,OLSON 227,001,Intermed French,"Guynn, N",5.0
3872,25704,TBA,FRE,022,FRE 022,TBA,002,Intermed French,"Guynn, N",5.0
3873,25704,"11:00 - 11:50 AM, MTWR",FRE,022,FRE 022,WELLMN 109,002,Intermed French,"Guynn, N",5.0
3874,25705,TBA,FRE,023,FRE 023,TBA,001,Intermed French,"Guynn, N",5.0
3875,25705,"12:10 - 1:00 PM, MTWR",FRE,023,FRE 023,OLSON 227,001,Intermed French,"Guynn, N",5.0
3876,44456,TBA,FRE,105,FRE 105,TBA,001,Advanced French Grammar,"Simon, J",4.0
3877,44456,"10:00 - 10:50 AM, MWF",FRE,105,FRE 105,OLSON 125,001,Advanced French Grammar,"Simon, J",4.0
3878,44457,"10:30 - 11:50 AM, TR",FRE,107B,FRE 107B,OLSON 125,001,Making of Modern France,"Simon, J",4.0
3879,44458,"1:40 - 3:00 PM, TR",FRE,115,FRE 115,OLSON 125,001,Medieval French Lit/Soc,"Guynn, N",4.0
3880,25854,TBA,FRE,390B,FRE 390B,TBA,001,Teaching French,"Simon, J",2.0
3881,25859,"3:10 - 4:00 PM, T",FRS,001,FRS 001,OLSON 144,001,First-Year Seminar,"Korf, I",1.0
3882,25860,"4:10 - 5:00 PM, T",FRS,001,FRS 001,OLSON 144,002,First-Year Seminar,"Drake, C",1.0
3883,25861,"10:00 - 10:50 AM, T",FRS,001,FRS 001,HART 1106,003,First-Year Seminar,"Kurzer, K",1.0
3884,25862,"10:00 - 10:50 AM, W",FRS,001,FRS 001,VRHIES 396,004,First-Year Seminar,"Faye, S",1.0
3885,25863,"11:00 - 11:50 AM, W",FRS,001,FRS 001,VRHIES 396,005,First-Year Seminar,"Faye, S",1.0
3886,25864,"2:10 - 3:00 PM, T",FRS,001,FRS 001,SHREM 1001,006,First-Year Seminar,"Hafez, M",1.0
3887,25865,"2:10 - 3:00 PM, R",FRS,001,FRS 001,WELLMN 105,007,First-Year Seminar,"Hafez, M",1.0
3888,25866,"5:10 - 6:00 PM, F",FRS,001,FRS 001,WELLMN 5,008,First-Year Seminar,"Russ, K",1.0
3889,25880,"12:10 - 1:00 PM, TR",FRS,002,FRS 002,TUPPER 2133,001,First-Year Seminar,"Jue, T",2.0
3890,25881,"10:00 - 11:50 AM, R",FRS,002,FRS 002,WELLMN 5,002,First-Year Seminar,"Mitcham, E",2.0
3891,25882,"10:00 - 11:50 AM, T",FRS,002,FRS 002,SCC,003,First-Year Seminar,"Follette, D",2.0
3892,25883,"10:00 - 11:50 AM, W",FRS,002,FRS 002,OLSON 159,004,First-Year Seminar,"Kravitz-Wirtz, N",2.0
3893,25884,"9:30 - 11:20 AM, W",FRS,002,FRS 002,PLESC 2005,005,First-Year Seminar,"Hernes, P",2.0
3894,25885,"10:00 - 11:50 AM, R",FRS,002,FRS 002,EPHSCI 1119,006,First-Year Seminar,"Delusina, I",2.0
3895,25886,"3:10 - 4:00 PM, W",FRS,002,FRS 002,SOCSCI 70,007,First-Year Seminar,"Hunt, C",2.0
3896,25887,"10:00 - 11:50 AM, R",FRS,002,FRS 002,OLSON 18A,008,First-Year Seminar,The Staff,2.0
3897,25888,"1:10 - 3:00 PM, W",FRS,002,FRS 002,STORER 335,009,First-Year Seminar,"Gerhart-Barley, L",2.0
3898,25889,"10:00 - 11:50 AM, R",FRS,002,FRS 002,EVERSN 157,010,First-Year Seminar,"Burnett,Gervay Hague",2.0
3899,25890,"2:10 - 3:00 PM, TR",FRS,002,FRS 002,WELLMN 107,011,First-Year Seminar,"Cudmore Jr, R",2.0
3900,25891,"1:10 - 3:00 PM, R",FRS,002,FRS 002,STORER 343,012,First-Year Seminar,"Gremer, J",2.0
3901,25892,"2:10 - 4:00 PM, W",FRS,002,FRS 002,CHSL TBA,013,First-Year Seminar,"Hart, L",2.0
3902,25893,"2:10 - 4:00 PM, T",FRS,002,FRS 002,NOFAC,014,First-Year Seminar,"Hernandez-Avila, I",2.0
3903,25894,"12:10 - 2:00 PM, T",FRS,002,FRS 002,WELLMN 229,015,First-Year Seminar,"Zarbalis, K",2.0
3904,25895,"10:00 - 11:50 AM, T",FRS,002,FRS 002,WELLMN 5,016,First-Year Seminar,"Fejerman,Whitmer",2.0
3905,25896,"2:10 - 3:00 PM, T",FRS,002,FRS 002,OLSON 159,017,First-Year Seminar,"Nansen, C",2.0
3906,25897,"1:10 - 3:00 PM, T",FRS,002,FRS 002,VRHIES 396,018,First-Year Seminar,"Williams, N",2.0
3907,25898,"1:10 - 3:00 PM, T",FRS,002,FRS 002,EVERSN 266,019,First-Year Seminar,"Chiang,Spiller",2.0
3908,25921,"7:10 - 8:00 PM, R",FRS,003,FRS 003,KERR,001,First-Year Seminar,"Hilbert, M",1.0
3909,25922,"4:10 - 5:00 PM, W",FRS,003,FRS 003,WELLMN 3,002,First-Year Seminar,"Gulacar, O",1.0
3910,25923,"3:10 - 4:00 PM, W",FRS,003,FRS 003,PLESC 2005,003,First-Year Seminar,"Eviner, V",1.0
3911,25924,"1:10 - 2:00 PM, M",FRS,003,FRS 003,STORER 343,004,First-Year Seminar,"Drakakaki, G",1.0
3912,25926,"3:10 - 4:00 PM, T",FRS,003,FRS 003,OLSON 244,006,First-Year Seminar,"Magney, T",1.0
3913,25927,"4:10 - 5:00 PM, W",FRS,003,FRS 003,TUPPER 2133,007,First-Year Seminar,"Chen, X",1.0
3914,25928,"10:00 - 10:50 AM, T",FRS,003,FRS 003,OLSON 117,008,First-Year Seminar,"Pitesky, M",1.0
3915,25929,"12:10 - 1:00 PM, W",FRS,003,FRS 003,OLSON 144,009,First-Year Seminar,"Al-Asaad, H",1.0
3916,25930,"12:10 - 1:00 PM, M",FRS,003,FRS 003,OLSON 144,010,First-Year Seminar,"Al-Asaad, H",1.0
3917,25931,"1:10 - 2:00 PM, M",FRS,003,FRS 003,OLSON 144,011,First-Year Seminar,"Chamberlain, J",1.0
3918,25932,"1:10 - 2:00 PM, F",FRS,003,FRS 003,WELLMN 101,012,First-Year Seminar,"Van Winkle, L",1.0
3919,25933,"10:00 - 10:50 AM, F",FRS,003,FRS 003,OLSON 151,013,First-Year Seminar,"Terry, W",1.0
3920,25934,"3:10 - 4:00 PM, T",FRS,003,FRS 003,EAST H,014,First-Year Seminar,"Gonzalez, J",1.0
3921,25935,"6:10 - 7:00 PM, M",FRS,003,FRS 003,OLSON 109,015,First-Year Seminar,"Lundblad, G",1.0
3922,25936,"6:10 - 7:00 PM, W",FRS,003,FRS 003,WELLMN 3,016,First-Year Seminar,"Lundblad, G",1.0
3923,25937,"4:10 - 5:00 PM, M",FRS,003,FRS 003,EPHSCI 1317,017,First-Year Seminar,"Stevenson, M",1.0
3924,25938,"12:10 - 1:00 PM, M",FRS,003,FRS 003,WELLMN 5,018,First-Year Seminar,"Li, Y",1.0
3925,25939,"11:00 - 11:50 AM, T",FRS,003,FRS 003,SHLDS,019,First-Year Seminar,"Franz, A",1.0
3926,25940,"1:10 - 2:00 PM, M",FRS,003,FRS 003,OLSON 109,020,First-Year Seminar,"Franz, A",1.0
3927,25941,"11:00 - 11:50 AM, M",FRS,003,FRS 003,WELLMN 5,021,First-Year Seminar,"Chamberlain, J",1.0
3928,25942,"10:00 - 10:50 AM, M",FRS,003,FRS 003,KERR,022,First-Year Seminar,"Ruiz, J",1.0
3929,25943,"4:10 - 5:00 PM, R",FRS,003,FRS 003,HART 1106,023,First-Year Seminar,"Boyan, E",1.0
3930,25944,"7:10 - 8:00 PM, R",FRS,003,FRS 003,KEMPER 1065,024,First-Year Seminar,"Sadoghi Hamedani, M",1.0
3931,25945,"7:10 - 8:00 PM, T",FRS,003,FRS 003,KEMPER 1065,025,First-Year Seminar,"Sadoghi Hamedani, M",1.0
3932,25946,"7:10 - 8:00 PM, M",FRS,003,FRS 003,KEMPER 1065,026,First-Year Seminar,"Sadoghi Hamedani, M",1.0
3933,25947,"9:00 - 9:50 AM, W",FRS,003,FRS 003,OLSON 18A,027,First-Year Seminar,"Fatema, S",1.0
3934,25948,"10:00 - 10:50 AM, W",FRS,003,FRS 003,BRIGGS 122,028,First-Year Seminar,"Lawler, S",1.0
3935,25949,"1:10 - 2:00 PM, W",FRS,003,FRS 003,HOAGLD 145,029,First-Year Seminar,"Weare, B",1.0
3936,25950,"2:10 - 3:00 PM, W",FRS,003,FRS 003,SOCSCI 70,030,First-Year Seminar,"Max, N",1.0
3937,25951,"2:10 - 3:00 PM, W",FRS,003,FRS 003,HART 1116,031,First-Year Seminar,"Powers, T",1.0
3938,25952,"3:10 - 4:00 PM, R",FRS,003,FRS 003,TUPPER 2133,032,First-Year Seminar,"Chen, Y",1.0
3939,25953,"1:10 - 2:00 PM, W",FRS,003,FRS 003,WELLMN 129,033,First-Year Seminar,"Gurkoff, G",1.0
3940,25954,"10:00 - 10:50 AM, F",FRS,003,FRS 003,BRIGGS 122,034,First-Year Seminar,"Lawler, S",1.0
3941,25962,"6:10 - 8:00 PM, T",FRS,004,FRS 004,OLSON 27,001,First-Year Seminar,"Kreith, K",2.0
3942,25963,"2:10 - 4:00 PM, M",FRS,004,FRS 004,KERR,002,First-Year Seminar,"Theobald, J",2.0
3943,25964,"10:00 - 11:50 AM, F",FRS,004,FRS 004,OLSON 18A,003,First-Year Seminar,"Uchida, M",2.0
3944,25965,"1:10 - 3:00 PM, T",FRS,004,FRS 004,WELLMN 5,004,First-Year Seminar,"Smolenski, J",2.0
3945,25966,"3:10 - 5:00 PM, W",FRS,004,FRS 004,YOUNG 166,005,First-Year Seminar,"Ghetti, S",2.0
3946,25967,"10:00 - 11:50 AM, T",FRS,004,FRS 004,VRHIES 396,006,First-Year Seminar,"Walsh, T",2.0
3947,25968,"2:10 - 4:00 PM, F",FRS,004,FRS 004,OLSON 159,007,First-Year Seminar,"Hamline, M",2.0
3948,25969,"2:10 - 4:00 PM, F",FRS,004,FRS 004,OLSON 1,008,First-Year Seminar,"Jones, A",2.0
3949,25970,"3:10 - 5:00 PM, W",FRS,004,FRS 004,KERR,009,First-Year Seminar,"Brunner, S",2.0
3950,25971,"4:10 - 6:00 PM, W",FRS,004,FRS 004,MONDAV,010,First-Year Seminar,"Friedhoff, J",2.0
3951,44855,"5:10 - 7:00 PM, MW",GSW,050,GSW 050,TLC 1010,A01,Intro to Gender Studies,4.0,
3952,44855,"6:10 - 7:00 PM, T",GSW,050,GSW 050,HUNT 110,A01,Intro to Gender Studies,4.0,
3953,44856,"5:10 - 7:00 PM, MW",GSW,050,GSW 050,TLC 1010,A02,Intro to Gender Studies,The Staff,4.0
3954,44856,"7:10 - 8:00 PM, T",GSW,050,GSW 050,WELLMN 115,A02,Intro to Gender Studies,The Staff,4.0
3955,44857,"4:10 - 5:00 PM, W",GSW,050,GSW 050,WICKSN 1038,A03,Intro to Gender Studies,The Staff,4.0
3956,44857,"5:10 - 7:00 PM, MW",GSW,050,GSW 050,TLC 1010,A03,Intro to Gender Studies,The Staff,4.0
3957,44858,"5:10 - 7:00 PM, MW",GSW,050,GSW 050,TLC 1010,A04,Intro to Gender Studies,The Staff,4.0
3958,44858,"7:10 - 8:00 PM, W",GSW,050,GSW 050,WELLMN 127,A04,Intro to Gender Studies,The Staff,4.0
3959,44859,"10:00 - 10:50 AM, F",GSW,050,GSW 050,H GYM 290,A05,Intro to Gender Studies,The Staff,4.0
3960,44859,"5:10 - 7:00 PM, MW",GSW,050,GSW 050,TLC 1010,A05,Intro to Gender Studies,The Staff,4.0
3961,44860,"5:10 - 7:00 PM, MW",GSW,050,GSW 050,TLC 1010,A06,Intro to Gender Studies,The Staff,4.0
3962,44860,"11:00 - 11:50 AM, F",GSW,050,GSW 050,TBA,A06,Intro to Gender Studies,The Staff,4.0
3963,27121,"9:00 - 10:20 AM, TR",GGG,201B,GGG 201B,WICKSN 1038,001,Genomics,"Brown,Dennis,Hormozdiari",5.0
3964,27121,"9:00 - 10:50 AM, F",GGG,201B,GGG 201B,OLSON 105,001,Genomics,"Brown,Dennis,Hormozdiari",5.0
3965,27122,"9:00 - 10:20 AM, W",GGG,205,GGG 205,BRIGGS,001,Molec Genetics Lab,"Burgess,Segal",5.0
3966,26909,"9:00 - 1:00 PM, F",GEO,200DN,GEO 200DN,HUNT 166,001,Socio-Spatial Anal-Geog,4.0,
3967,45342,"1:10 - 3:00 PM, W",GEO,200E,GEO 200E,WELLMN 7,001,Adv Research Design Geog,"Arnold, G",2.0
3968,45672,TBA,GEO,201,GEO 201,TBA,001,Sources & Gen Lit of Geo,"Brinkley, C",4.0
3969,26421,"11:00 - 11:50 AM, M",GEL,001,GEL 001,EPHSCI 1348,A01,The Earth,"Deblois, M",4.0
3970,26421,"12:10 - 1:00 PM, MWF",GEL,001,GEL 001,GIEDT 1001,A01,The Earth,"Deblois, M",4.0
3971,26422,"12:10 - 1:00 PM, MWF",GEL,001,GEL 001,GIEDT 1001,A02,The Earth,"Deblois, M",4.0
3972,26422,"10:00 - 10:50 AM, R",GEL,001,GEL 001,EPHSCI 1309,A02,The Earth,"Deblois, M",4.0
3973,26423,"12:10 - 1:00 PM, R",GEL,001,GEL 001,EPHSCI 1309,A03,The Earth,"Deblois, M",4.0
3974,26423,"12:10 - 1:00 PM, MWF",GEL,001,GEL 001,GIEDT 1001,A03,The Earth,"Deblois, M",4.0
3975,26424,"12:10 - 1:00 PM, T",GEL,001,GEL 001,EPHSCI 1309,A04,The Earth,"Deblois, M",4.0
3976,26424,"12:10 - 1:00 PM, MWF",GEL,001,GEL 001,GIEDT 1001,A04,The Earth,"Deblois, M",4.0
3977,26425,"12:10 - 1:00 PM, MWF",GEL,001,GEL 001,GIEDT 1001,A05,The Earth,"Deblois, M",4.0
3978,26425,"11:00 - 11:50 AM, W",GEL,001,GEL 001,EPHSCI 1348,A05,The Earth,"Deblois, M",4.0
3979,26426,"10:00 - 10:50 AM, M",GEL,001,GEL 001,EPHSCI 1316,A06,The Earth,"Deblois, M",4.0
3980,26426,"12:10 - 1:00 PM, MWF",GEL,001,GEL 001,GIEDT 1001,A06,The Earth,"Deblois, M",4.0
3981,26427,"12:10 - 1:00 PM, MWF",GEL,001,GEL 001,GIEDT 1001,A07,The Earth,"Deblois, M",4.0
3982,26427,"10:00 - 10:50 AM, W",GEL,001,GEL 001,EPHSCI 1316,A07,The Earth,"Deblois, M",4.0
3983,26428,"12:10 - 1:00 PM, MWF",GEL,001,GEL 001,GIEDT 1001,A08,The Earth,"Deblois, M",4.0
3984,26428,"11:00 - 11:50 AM, F",GEL,001,GEL 001,EPHSCI 1309,A08,The Earth,"Deblois, M",4.0
3985,45086,"9:00 - 10:20 AM, TR",GEL,003,GEL 003,WALKER 1320,001,History Of Life,"Gold, D",3.0
3986,26430,"12:10 - 1:00 PM, TR",GEL,012,GEL 012,GIEDT 1001,001,Evol & Paleo of Dinosaur,"Carlson, S",2.0
3987,26432,"2:10 - 3:00 PM, MW",GEL,017,GEL 017,GIEDT 1001,001,Earthquakes & Hazards,"Deblois, M",2.0
3988,26433,"1:40 - 3:00 PM, TR",GEL,028,GEL 028,EPHSCI 1316,001,Astrobiology,"Yin, Q",3.0
3989,45087,"10:30 - 11:50 AM, TR",GEL,030,GEL 030,EPHSCI 1348,001,Fractals Chaos & Complex,"Rundle, J",3.0
3990,26434,"3:10 - 4:00 PM, T",GEL,036,GEL 036,EPHSCI 1316,A01,Solar System,"Stewart-Mukhopadhyay, S",4.0
3991,26434,"10:00 - 10:50 AM, MWF",GEL,036,GEL 036,TLC 1215,A01,Solar System,"Stewart-Mukhopadhyay, S",4.0
3992,26435,"12:10 - 1:00 PM, M",GEL,036,GEL 036,EPHSCI 1316,A02,Solar System,"Stewart-Mukhopadhyay, S",4.0
3993,26435,"10:00 - 10:50 AM, MWF",GEL,036,GEL 036,TLC 1215,A02,Solar System,"Stewart-Mukhopadhyay, S",4.0
3994,26436,"11:00 - 11:50 AM, T",GEL,036,GEL 036,EPHSCI 1309,A03,Solar System,"Stewart-Mukhopadhyay, S",4.0
